Renault Samsung|QM5||2007|2016|Внедорожник 5 дв.|2.0|автомат|150|дизель|d7541d202
Renault Samsung|QM5||2007|2016|Внедорожник 5 дв.|2.0|механика|150|дизель|d7541d202
Renault Samsung|QM5||2007|2016|Внедорожник 5 дв.|2.5|вариатор|171|бензин|d7541d202
Renault Samsung|QM6||2016|н.в.|Внедорожник 5 дв.|2.0|вариатор|177|дизель|92f04e03e
Renault Samsung|SM3|I Рестайлинг|2006|2009|Седан|1.6|автомат|107|бензин|b11e68747
Renault Samsung|SM3|I Рестайлинг|2006|2009|Седан|1.6|механика|107|бензин|b11e68747
Renault Samsung|SM3|II|2009|н.в.|Седан|1.6|вариатор|110|бензин|13128c888
Renault Samsung|SM3|II|2009|н.в.|Седан|1.6|механика|110|бензин|13128c888
Renault Samsung|SM3|II|2009|н.в.|Седан|2.0|вариатор|140|бензин|13128c888
Renault Samsung|SM3|II|2009|н.в.|Седан|2.0|механика|140|бензин|13128c888
Renault Samsung|SM3|I|2002|2006|Седан|1.5|автомат|100|бензин|730ce5b1f
Renault Samsung|SM3|I|2002|2006|Седан|1.5|механика|100|бензин|730ce5b1f
Renault Samsung|SM5|II|2005|2010|Седан|2.0|автомат|136|бензин|19e8c99c9
Renault Samsung|SM5|I|1998|2005|Седан|1.8|автомат|132|бензин|1f8809d09
Renault Samsung|SM5|I|1998|2005|Седан|1.8|механика|132|бензин|1f8809d09
Renault Samsung|SM5|I|1998|2005|Седан|2.0|автомат|143|бензин|1f8809d09
Renault Samsung|SM5|I|1998|2005|Седан|2.0|автомат|144|бензин|1f8809d09
Renault Samsung|SM5|I|1998|2005|Седан|2.0|механика|143|бензин|1f8809d09
Renault Samsung|SM5|I|1998|2005|Седан|2.5|автомат|173|бензин|1f8809d09
Renault Samsung|SM7||2004|2011|Седан|2.4|автомат|170|бензин|9c2bc71b1
Renault Samsung|SM7||2004|2011|Седан|3.5|вариатор|218|бензин|9c2bc71b1